cookieId,Date,Diameter,Ovality,Cutsize,AlmondArea,BakeMeasure,DefectType,cookietype
1806558,2015-05-13 11:00:38,60.806999,0.52,0.724,197.960999,29.74099922,GoodBiscuit,Delishus_NB_150
1806559,2015-05-13 11:00:38,62.966999,0.395,0.589,41.0680008,19.12000084,UnderBaked,Delishus_NB_150
1806560,2015-05-13 11:00:38,62.043999,0.866,1.219,77.8420029,35.7519989,GoodBiscuit,Delishus_NB_150
1806561,2015-05-13 11:00:39,63.245998,0.344,0.746,92.336998,38.8409996,GoodBiscuit,Delishus_NB_150
1806562,2015-05-13 11:00:39,62.59,0.728,0.917,212.589005,43.51100159,GoodBiscuit,Delishus_NB_150
1806563,2015-05-13 11:00:39,66.533997,1.493,1.313,214.602997,62.43199921,GoodBiscuit,Delishus_NB_150
1806564,2015-05-13 11:00:39,68.628998,1.0039999,1.219,118.641998,54.26300049,Over dia,Delishus_NB_150
1806565,2015-05-13 11:00:40,61.187,0.915,0.723,54.2210007,42.49200058,GoodBiscuit,Delishus_NB_150
1806566,2015-05-13 11:00:40,65.382004,0.693,0.956,100.121002,53.77399826,GoodBiscuit,Delishus_NB_150
1806567,2015-05-13 11:00:40,67.257004,1.225,1.4859999,305.32901,54.61299896,GoodBiscuit,Delishus_NB_150
1806568,2015-05-13 11:00:40,67.237999,1.017,1.232,234.063004,40.14199829,GoodBiscuit,Delishus_NB_150
1806569,2015-05-13 11:00:41,62.484001,0.858,0.907,88.0419998,30.81299973,GoodBiscuit,Delishus_NB_150
1806570,2015-05-13 11:00:41,66.375,0.8,1.174,129.647003,50.0870018,GoodBiscuit,Delishus_NB_150
1806571,2015-05-13 11:00:41,65.808998,1.37,1.551,149.108002,45.81800079,GoodBiscuit,Delishus_NB_150
1806572,2015-05-13 11:00:42,61.136002,0.747,1.415,46.5709991,42.25500107,GoodBiscuit,Delishus_NB_150
1806573,2015-05-13 11:00:42,60.237999,0.325,0.501,101.732002,38.9659996,GoodBiscuit,Delishus_NB_150
1806574,2015-05-13 11:00:42,62.152,0.363,0.79,255.537003,30.23200035,GoodBiscuit,Delishus_NB_150
