cookieId,Date,Diameter,Ovality,Cutsize,AlmondArea,BakeMeasure,DefectType,cookietype
1693429,2015-05-12 17:07:24,57.213001,0.672,0.846,176.755005,15.4460001,UnderBaked,Delishus_NB_75
1693430,2015-05-12 17:07:24,58.305,0.451,0.745,187.761002,19.79000092,Over dia,Delishus_NB_75
1693431,2015-05-12 17:07:25,57.82,0.578,1.028,174.473999,24.0189991,GoodBiscuit,Delishus_NB_75
1693432,2015-05-12 17:07:25,57.515999,0.827,1.04,294.860992,22.40500069,GoodBiscuit,Delishus_NB_75
1693433,2015-05-12 17:07:25,57.835999,0.855,1.029,212.589005,21.76199913,GoodBiscuit,Delishus_NB_75
1693434,2015-05-12 17:07:25,58.962002,0.161,1.4529999,230.841995,26.71899986,Over dia,Delishus_NB_75
1693435,2015-05-12 17:07:25,59.118999,0.852,1.131,272.178986,26.72200012,Over dia,Delishus_NB_75
1693436,2015-05-12 17:07:26,57.007999,0.197,0.521,189.102997,29.36899948,GoodBiscuit,Delishus_NB_75
1693437,2015-05-12 17:07:26,57.678001,1.339,1.4630001,157.294998,20.18400002,GoodBiscuit,Delishus_NB_75
1693438,2015-05-12 17:07:26,57.716999,0.978,0.921,228.292007,34.22499847,GoodBiscuit,Delishus_NB_75
1693439,2015-05-12 17:07:26,57.994999,0.47,0.543,201.718002,19.68099976,UnderBaked,Delishus_NB_75
1693440,2015-05-12 17:07:27,60.044998,0.7,0.992,293.115997,31.42399979,Over dia,Delishus_NB_75
1693441,2015-05-12 17:07:27,56.835999,0.156,0.656,119.313004,25.2329998,GoodBiscuit,Delishus_NB_75
1693442,2015-05-12 17:07:27,57.799,0.073,0.633,222.923996,24.47699928,GoodBiscuit,Delishus_NB_75
1693443,2015-05-12 17:07:27,56.931,0.211,0.773,213.126007,37.48300171,GoodBiscuit,Delishus_NB_75
1693444,2015-05-12 17:07:27,58.555,0.156,0.786,224.936996,27.38899994,Over dia,Delishus_NB_75
1693445,2015-05-12 17:07:28,56.838001,0.425,0.984,183.332001,18.77499962,UnderBaked,Delishus_NB_75
1693446,2015-05-12 17:07:28,58.801998,0.752,0.903,251.242004,26.83799934,Over dia,Delishus_NB_75
1693447,2015-05-12 17:07:28,59.234001,0.841,1.0039999,253.389008,22.25799942,Over dia,Delishus_NB_75
1693448,2015-05-12 17:07:28,57.376999,1.21,1.364,226.546997,27.56900024,GoodBiscuit,Delishus_NB_75
1693449,2015-05-12 17:07:28,58.046001,0.09,0.649,172.729004,23.45100021,Over dia,Delishus_NB_75
1693450,2015-05-12 17:07:29,58.349998,0.255,0.688,182.123993,30.79199982,Over dia,Delishus_NB_75
1693451,2015-05-12 17:07:29,58.327,1.3430001,1.303,291.90799,28.16500092,Over dia,Delishus_NB_75
1693452,2015-05-12 17:07:29,57.448002,0.505,0.655,354.852997,26.91799927,GoodBiscuit,Delishus_NB_75
1693453,2015-05-12 17:07:29,57.233002,1.01,1.087,237.417999,20.49600029,GoodBiscuit,Delishus_NB_75
1693454,2015-05-12 17:07:29,59.669998,0.605,1.393,134.076004,24.72299957,Over dia,Delishus_NB_75
1693455,2015-05-12 17:07:30,56.943001,0.752,0.586,155.013,21.63299942,GoodBiscuit,Delishus_NB_75
1693456,2015-05-12 17:07:30,58.523998,0.361,0.578,285.062988,30.52099991,Over dia,Delishus_NB_75
1693457,2015-05-12 17:07:30,57.506001,0.649,1.0880001,208.160995,24.24600029,GoodBiscuit,Delishus_NB_75
1693458,2015-05-12 17:07:30,57.438999,1.0650001,1.008,311.502991,38.20999908,GoodBiscuit,Delishus_NB_75
1693459,2015-05-12 17:07:30,57.327,0.401,0.688,188.968002,32.0530014,GoodBiscuit,Delishus_NB_75
1693460,2015-05-12 17:07:31,58.158001,0.751,0.612,297.946991,28.71299934,Over dia,Delishus_NB_75
1693461,2015-05-12 17:07:31,57.181999,0.288,1.626,223.863007,23.87199974,GoodBiscuit,Delishus_NB_75
1693462,2015-05-12 17:07:31,59.212002,1.726,1.992,364.783997,21.23399925,Over dia,Delishus_NB_75
1693463,2015-05-12 17:07:31,57.625,0.587,1.154,234.733994,29.72500038,GoodBiscuit,Delishus_NB_75
1693464,2015-05-12 17:07:32,57.292,0.826,0.778,283.049988,29.34799957,GoodBiscuit,Delishus_NB_75
1693465,2015-05-12 17:07:32,59.963001,0.501,0.896,217.957993,23.80400085,Over dia,Delishus_NB_75
1693466,2015-05-12 17:07:32,57.792999,0.546,0.68,246.679001,26.92300034,GoodBiscuit,Delishus_NB_75
1693467,2015-05-12 17:07:32,58.737,0.218,1.626,245.203003,25.22500038,Over dia,Delishus_NB_75
1693468,2015-05-12 17:07:32,57.187,0.224,1.091,225.876007,30.93499947,GoodBiscuit,Delishus_NB_75
1693469,2015-05-12 17:07:33,59.705002,1.2309999,1.05,305.731995,25.14900017,Over dia,Delishus_NB_75
1693470,2015-05-12 17:07:33,56.471001,0.351,0.709,164.139008,31.62100029,GoodBiscuit,Delishus_NB_75
1693471,2015-05-12 17:07:33,58.415001,0.204,0.544,214.737,25.95599937,Over dia,Delishus_NB_75
1693472,2015-05-12 17:07:33,59,0.641,0.618,331.5,26.65299988,Over dia,Delishus_NB_75
1693473,2015-05-12 17:07:33,58.448002,0.603,0.726,416.858002,25.47699928,Over dia,Delishus_NB_75
1693474,2015-05-12 17:07:34,58.306,0.389,0.615,195.679001,21.77599907,Over dia,Delishus_NB_75
1693475,2015-05-12 17:07:34,58.258999,0.535,0.825,317.273987,30.15999985,Over dia,Delishus_NB_75
1693476,2015-05-12 17:07:34,59.470001,1.3099999,1.067,268.018005,30.29800034,Over dia,Delishus_NB_75
1693477,2015-05-12 17:07:34,57.826,0.891,1.247,133.539001,28.0720005,GoodBiscuit,Delishus_NB_75
1693478,2015-05-12 17:07:34,58.331001,0.283,0.711,286.002991,19.60000038,Over dia,Delishus_NB_75
1693479,2015-05-12 17:07:35,57.944,0.382,0.621,175.682007,33.11899948,GoodBiscuit,Delishus_NB_75
1693480,2015-05-12 17:07:35,57.452,0.22,0.592,218.091995,27.67300034,GoodBiscuit,Delishus_NB_75
1693481,2015-05-12 17:09:00,58.068001,1.448,1.342,239.565994,36.9679985,Over dia,Delishus_NB_75
1693482,2015-05-12 17:09:00,58.271999,0.796,1.0880001,182.391998,40.50500107,Over dia,Delishus_NB_75
1693483,2015-05-12 17:09:01,58.506001,0.908,1.165,256.610992,18.94000053,Over dia,Delishus_NB_75
1693484,2015-05-12 17:09:01,55.978001,0.196,0.673,134.210999,24.7140007,GoodBiscuit,Delishus_NB_75
1693485,2015-05-12 17:09:01,57.372002,0.368,0.643,182.526001,17.99200058,UnderBaked,Delishus_NB_75
1693486,2015-05-12 17:09:02,57.745998,0.695,0.775,170.313004,33.0320015,GoodBiscuit,Delishus_NB_75
1693487,2015-05-12 17:09:02,57.113998,1.324,1.258,85.4919968,31.96899986,GoodBiscuit,Delishus_NB_75
1693488,2015-05-12 17:09:02,58.805,0.96,0.801,107.502998,30.43899918,Over dia,Delishus_NB_75
1693489,2015-05-12 17:09:03,57.497002,0.245,0.3,209.503006,21.47999954,GoodBiscuit,Delishus_NB_75
1693490,2015-05-12 17:09:03,57.801998,0.794,1.021,295.532013,24.47100067,GoodBiscuit,Delishus_NB_75
1693491,2015-05-12 17:09:03,58.176998,0.894,1.216,326.533997,19.32900047,Over dia,Delishus_NB_75
1693492,2015-05-12 17:09:03,56.286999,0.134,0.416,135.149994,27.49699974,GoodBiscuit,Delishus_NB_75
1693493,2015-05-12 17:09:03,58.102001,0.416,0.633,219.300003,30.53100014,Over dia,Delishus_NB_75
1693494,2015-05-12 17:09:04,57.764999,0.583,1.59,261.845001,22.5739994,GoodBiscuit,Delishus_NB_75
1693495,2015-05-12 17:09:04,57.553001,0.434,0.577,219.970993,21.08399963,GoodBiscuit,Delishus_NB_75
1693496,2015-05-12 17:09:04,58.866001,0.685,0.781,275.533997,24.58099937,Over dia,Delishus_NB_75
1693497,2015-05-12 17:09:04,57.929001,0.577,0.764,162.126007,15.13700008,UnderBaked,Delishus_NB_75
1693498,2015-05-12 17:09:04,57.908001,1.304,1.9400001,219.166,29.32299995,GoodBiscuit,Delishus_NB_75
1693499,2015-05-12 17:09:05,58.827,1.199,1.347,279.023987,16.875,Over dia,Delishus_NB_75
1693500,2015-05-12 17:09:05,58.799,1.1720001,1.2410001,298.082001,23.18499947,Over dia,Delishus_NB_75
1693501,2015-05-12 17:09:05,57.937,0.46,1.561,170.850006,24.43499947,GoodBiscuit,Delishus_NB_75
1693502,2015-05-12 17:09:05,57.966,0.664,1.207,186.149994,18.40699959,UnderBaked,Delishus_NB_75
1693503,2015-05-12 17:09:05,57.186001,0.376,0.738,383.976013,12.0170002,UnderBaked,Delishus_NB_75
1693504,2015-05-12 17:09:06,57.313999,0.326,0.63,290.834015,26.53899956,GoodBiscuit,Delishus_NB_75
1693505,2015-05-12 17:09:06,57.314999,0.515,0.801,139.042007,21.17399979,GoodBiscuit,Delishus_NB_75
1693506,2015-05-12 17:09:06,57.529999,0.301,0.52,236.345001,24.15999985,GoodBiscuit,Delishus_NB_75
1693507,2015-05-12 17:09:06,57.583,0.416,0.976,208.563004,28.4829998,GoodBiscuit,Delishus_NB_75
1693508,2015-05-12 17:09:06,58.109001,0.245,0.547,335.526001,23.30200005,Over dia,Delishus_NB_75
1693509,2015-05-12 17:09:07,57.744999,0.444,0.604,252.315994,14.92099953,UnderBaked,Delishus_NB_75
1693510,2015-05-12 17:09:07,58.740002,0.343,0.938,266.811005,33.57600021,Over dia,Delishus_NB_75
1693511,2015-05-12 17:09:07,57.164001,0.44,0.671,256.878998,19.35499954,UnderBaked,Delishus_NB_75
1693512,2015-05-12 17:09:07,58.561001,0.707,0.882,282.513,24.50900078,Over dia,Delishus_NB_75
1693513,2015-05-12 17:09:07,58.872002,0.994,1.073,247.753006,24.92499924,Over dia,Delishus_NB_75
1693514,2015-05-12 17:09:08,52.997002,0.886,1.33,65.2259979,27.79800034,GoodBiscuit,Delishus_NB_75
1693515,2015-05-12 17:09:08,57.914001,0.66,1.189,200.108002,22.6970005,GoodBiscuit,Delishus_NB_75
1693516,2015-05-12 17:09:08,55.187,0.393,0.592,159.173996,34.11199951,GoodBiscuit,Delishus_NB_75
1693517,2015-05-12 17:09:08,58.021,0.584,0.93,219.970993,21.58499908,Over dia,Delishus_NB_75
1693518,2015-05-12 17:09:09,57.737,1.174,1.296,179.037003,22.375,GoodBiscuit,Delishus_NB_75
1693519,2015-05-12 17:09:09,58.221001,0.526,0.745,182.660995,31.87400055,Over dia,Delishus_NB_75
1693520,2015-05-12 17:09:09,58.359001,0.37,0.621,236.345001,22.27599907,Over dia,Delishus_NB_75
1693521,2015-05-12 17:09:09,54.472,1.076,1.092,88.9820023,46.68199921,GoodBiscuit,Delishus_NB_75
1693522,2015-05-12 17:09:09,58.391998,0.206,0.854,95.9609985,31.49500084,Over dia,Delishus_NB_75
1693523,2015-05-12 17:09:10,57.254002,0.393,0.658,130.050003,28.88500023,GoodBiscuit,Delishus_NB_75
1693524,2015-05-12 17:09:10,58.387001,0.954,1.0420001,355.791992,15.86400032,Over dia,Delishus_NB_75
1693525,2015-05-12 17:09:10,54.007999,0.83,1.033,34.4920006,24.60899925,GoodBiscuit,Delishus_NB_75
1693526,2015-05-12 17:09:10,58.734001,0.243,0.566,186.955002,19.8920002,Over dia,Delishus_NB_75
1693527,2015-05-12 17:09:10,58.191002,0.653,1.757,202.255005,23.78300095,Over dia,Delishus_NB_75
1693528,2015-05-12 17:09:11,58.942001,0.968,1.104,273.789001,17.65699959,Over dia,Delishus_NB_75
1693529,2015-05-12 17:09:11,53.616001,2.082,2.428,65.4950027,40.14099884,GoodBiscuit,Delishus_NB_75
1693530,2015-05-12 17:09:11,57.540001,0.051,0.737,154.878998,16.68199921,UnderBaked,Delishus_NB_75
1693531,2015-05-12 17:09:11,58.487999,1.112,2.1270001,287.210999,27.08499908,Over dia,Delishus_NB_75
1693532,2015-05-12 17:09:11,57.821999,0.363,0.588,175.546997,25.68099976,GoodBiscuit,Delishus_NB_75
1693533,2015-05-12 17:09:12,57.165001,0.457,1.0549999,143.203003,32.65100098,GoodBiscuit,Delishus_NB_75
1693534,2015-05-12 17:09:12,52.914001,2.138,1.965,186.686996,41.57500076,GoodBiscuit,Delishus_NB_75
1693535,2015-05-12 17:09:12,57.880001,0.679,0.843,213.395004,30.15099907,GoodBiscuit,Delishus_NB_75
1693536,2015-05-12 17:09:12,55.217999,0.716,0.864,75.0240021,36.88199997,GoodBiscuit,Delishus_NB_75
1693537,2015-05-12 17:09:12,57.537998,0.163,0.472,122.265999,39.2120018,GoodBiscuit,Delishus_NB_75
1693538,2015-05-12 17:09:13,56.242001,0.778,1.248,185.882004,32.88600159,GoodBiscuit,Delishus_NB_75
1693539,2015-05-12 17:09:13,53.048,0.578,1.173,42.4109993,55.23500061,GoodBiscuit,Delishus_NB_75
1693540,2015-05-12 17:09:13,57.688,0.472,0.775,207.891998,20.4810009,GoodBiscuit,Delishus_NB_75
1693541,2015-05-12 17:09:13,58.342999,0.486,0.997,64.1529999,26.61300087,Over dia,Delishus_NB_75
1693542,2015-05-12 17:09:13,57.277,0.534,0.926,179.841995,15.39700031,UnderBaked,Delishus_NB_75
1693543,2015-05-12 17:09:14,56.444,0.544,0.688,99.8529968,30.91900063,GoodBiscuit,Delishus_NB_75
1693544,2015-05-12 17:09:14,57.873001,0.508,0.793,163.065994,32.19800186,GoodBiscuit,Delishus_NB_75
1693545,2015-05-12 17:09:14,50.636002,2.2620001,1.758,37.4449997,31.96699905,GoodBiscuit,Delishus_NB_75
1693546,2015-05-12 17:09:14,57.193001,0.479,0.549,171.654999,26.82099915,GoodBiscuit,Delishus_NB_75
1693547,2015-05-12 17:09:15,51.591999,1.668,2.2190001,55.2949982,34.13000107,GoodBiscuit,Delishus_NB_75
1693548,2015-05-12 17:09:15,53.387001,2.125,2.615,135.552994,32.97200012,GoodBiscuit,Delishus_NB_75
1693549,2015-05-12 17:09:15,53.403999,2.1099999,2.7379999,135.283997,32.97999954,GoodBiscuit,Delishus_NB_75
1693550,2015-05-12 17:09:15,53.403999,2.1099999,2.7379999,135.283997,32.97999954,GoodBiscuit,Delishus_NB_75
1693551,2015-05-12 17:09:16,53.403999,2.1099999,2.7379999,135.283997,32.97999954,GoodBiscuit,Delishus_NB_75
1693552,2015-05-12 17:09:16,53.416,2.0910001,2.642,135.955002,32.99900055,GoodBiscuit,Delishus_NB_75
1693553,2015-05-12 17:09:16,53.476002,2.1500001,2.608,136.895004,33.33399963,GoodBiscuit,Delishus_NB_75
1693554,2015-05-12 17:09:16,57.742001,0.63,0.651,203.462997,19.86300087,UnderBaked,Delishus_NB_75
1693555,2015-05-12 17:09:16,57.738998,0.438,0.772,156.757996,34.35200119,GoodBiscuit,Delishus_NB_75
1693556,2015-05-12 17:09:17,51.98,1.352,1.451,165.078995,39.33399963,GoodBiscuit,Delishus_NB_75
1693557,2015-05-12 17:09:17,57.990002,1.143,1.474,255.268005,36.82899857,GoodBiscuit,Delishus_NB_75
1693558,2015-05-12 17:09:17,55.362999,1.284,1.6849999,90.9950027,32.65100098,GoodBiscuit,Delishus_NB_75
1693559,2015-05-12 17:09:17,57.858002,0.505,0.799,147.095001,34.38299942,GoodBiscuit,Delishus_NB_75
1693560,2015-05-12 17:09:17,58.338001,0.819,1.152,302.242004,31.99900055,Over dia,Delishus_NB_75
1693561,2015-05-12 17:09:18,58.370998,0.714,1.145,174.339005,34.54399872,Over dia,Delishus_NB_75
1693562,2015-05-12 17:09:18,57.162998,0.491,0.477,165.347,17.81599998,UnderBaked,Delishus_NB_75
1693563,2015-05-12 17:09:18,51.641998,0.652,1.505,39.1889992,35.56200027,GoodBiscuit,Delishus_NB_75
1693564,2015-05-12 17:09:18,59.303001,2.2079999,1.915,226.815994,23.66500092,Over dia,Delishus_NB_75
1693565,2015-05-12 17:09:18,57.577999,0.751,0.838,320.09201,31.62000084,GoodBiscuit,Delishus_NB_75
1693566,2015-05-12 17:09:19,57.889,0.492,0.761,164.811005,17.29100037,UnderBaked,Delishus_NB_75
1693567,2015-05-12 17:09:19,58.110001,0.224,0.508,296.067993,24.28800011,Over dia,Delishus_NB_75
1693568,2015-05-12 17:09:19,58.110001,1.665,1.298,238.626007,26.0529995,Over dia,Delishus_NB_75
1693569,2015-05-12 17:09:19,57.884998,0.42,0.638,232.317993,38.10400009,GoodBiscuit,Delishus_NB_75
1693570,2015-05-12 17:09:19,51.227001,1.499,1.737,167.091995,30.10000038,GoodBiscuit,Delishus_NB_75
1693571,2015-05-12 17:09:20,59.028999,0.261,0.739,206.550003,24.20499992,Over dia,Delishus_NB_75
1693572,2015-05-12 17:09:20,57.542,0.354,0.659,136.761002,17.43799973,UnderBaked,Delishus_NB_75
1693573,2015-05-12 17:09:20,58.555,0.406,0.727,320.360992,20.04299927,Over dia,Delishus_NB_75
1693574,2015-05-12 17:09:20,57.983002,0.633,0.804,197.960999,22.78800011,GoodBiscuit,Delishus_NB_75
1693575,2015-05-12 17:09:21,56.977001,0.564,0.84,225.608002,26.36199951,GoodBiscuit,Delishus_NB_75
1693576,2015-05-12 17:09:21,57.731998,0.892,0.83,267.884003,22.13500023,GoodBiscuit,Delishus_NB_75
1693577,2015-05-12 17:09:21,58.347,1.317,1.51,422.763,23.17200089,Over dia,Delishus_NB_75
1693578,2015-05-12 17:09:21,58.778999,0.258,0.863,261.710999,31.71299934,Over dia,Delishus_NB_75
1693579,2015-05-12 17:09:21,58.327999,0.98,1.0470001,358.476013,22.53000069,Over dia,Delishus_NB_75
1693580,2015-05-12 17:09:22,58.812,0.538,0.625,210.979004,37.66699982,Over dia,Delishus_NB_75
1693581,2015-05-12 17:09:22,52.561001,0.305,1.146,178.634003,46.98199844,GoodBiscuit,Delishus_NB_75
1693582,2015-05-12 17:09:22,57.219002,0.778,1.0549999,188.699997,27.70100021,GoodBiscuit,Delishus_NB_75
1693583,2015-05-12 17:09:22,56.709,0.645,0.73,51.1339989,20.02199936,GoodBiscuit,Delishus_NB_75
1693584,2015-05-12 17:09:22,56.932999,0.551,1.374,130.317993,28.45800018,GoodBiscuit,Delishus_NB_75
1693585,2015-05-12 17:09:23,57.122002,0.191,0.521,146.020996,39.11999893,GoodBiscuit,Delishus_NB_75
1693586,2015-05-12 17:09:23,57.533001,0.139,0.662,140.115997,22.77099991,GoodBiscuit,Delishus_NB_75
1693587,2015-05-12 17:09:23,58.819,1.272,1.123,221.983994,27.16600037,Over dia,Delishus_NB_75
1693588,2015-05-12 17:09:23,58.816002,0.84,0.784,151.524002,35.34999847,Over dia,Delishus_NB_75
1693589,2015-05-12 17:09:23,57.408001,0.639,0.827,214.065994,22.74300003,GoodBiscuit,Delishus_NB_75
1693590,2015-05-12 17:09:24,57.304001,0.584,0.791,173.132004,15.11600018,UnderBaked,Delishus_NB_75
1693591,2015-05-12 17:09:24,58.460999,1.206,0.952,105.624001,32.75400162,Over dia,Delishus_NB_75
1693592,2015-05-12 17:09:24,57.035,0.372,0.68,206.953003,28.05500031,GoodBiscuit,Delishus_NB_75
1693593,2015-05-12 17:09:24,57.417,0.286,0.656,257.415985,26.83200073,GoodBiscuit,Delishus_NB_75
1693594,2015-05-12 17:09:24,57.995998,0.905,1.0470001,188.834,30.55699921,GoodBiscuit,Delishus_NB_75
1693595,2015-05-12 17:09:25,57.841999,0.619,0.709,176.621002,36.57500076,GoodBiscuit,Delishus_NB_75
1693596,2015-05-12 17:09:25,57.617001,1.151,1.566,203.195007,25.90600014,GoodBiscuit,Delishus_NB_75
1693597,2015-05-12 17:09:25,57.278999,0.292,0.361,127.903,23.6079998,GoodBiscuit,Delishus_NB_75
1693598,2015-05-12 17:09:25,57.681999,0.643,1.005,171.654999,28.70000076,GoodBiscuit,Delishus_NB_75
1693599,2015-05-12 17:09:25,57.266998,0.249,0.404,121.997002,23.93199921,GoodBiscuit,Delishus_NB_75
1693600,2015-05-12 17:09:26,59.459,1.492,1.485,327.742004,33.30699921,Over dia,Delishus_NB_75
1693601,2015-05-12 17:09:26,57.348,0.583,1.027,212.320999,32.21500015,GoodBiscuit,Delishus_NB_75
1693602,2015-05-12 17:09:26,57.946999,0.426,0.898,300.899994,22.74200058,GoodBiscuit,Delishus_NB_75
1693603,2015-05-12 17:09:26,58.605999,1.5039999,1.853,193.263,28.28199959,Over dia,Delishus_NB_75
1693604,2015-05-12 17:09:27,58.797001,0.128,0.57,197.289001,18.99099922,Over dia,Delishus_NB_75
1693605,2015-05-12 17:09:27,57.099998,0.555,0.748,97.5709991,31.72500038,GoodBiscuit,Delishus_NB_75
1693606,2015-05-12 17:09:27,56.362,0.177,0.365,73.0110016,21.07799911,GoodBiscuit,Delishus_NB_75
1693607,2015-05-12 17:09:27,57.492001,1.536,1.372,321.703003,21.14999962,GoodBiscuit,Delishus_NB_75
1693608,2015-05-12 17:09:27,57.236,0.182,0.544,192.725998,22.63999939,GoodBiscuit,Delishus_NB_75
1693609,2015-05-12 17:09:28,57.606998,0.608,1.204,228.024002,23.43499947,GoodBiscuit,Delishus_NB_75
1693610,2015-05-12 17:09:28,58.141998,0.179,1.016,398.873993,36.35800171,Over dia,Delishus_NB_75
1693611,2015-05-12 17:09:28,57.014999,0.448,0.677,68.3130035,22.42399979,GoodBiscuit,Delishus_NB_75
1693612,2015-05-12 17:09:28,58.341999,0.292,1.35,159.576004,27.83300018,Over dia,Delishus_NB_75
1693613,2015-05-12 17:09:28,58.491001,0.75,0.826,216.481995,26.52400017,Over dia,Delishus_NB_75
1693614,2015-05-12 17:09:29,56.924999,0.569,0.619,212.723999,14.07999992,UnderBaked,Delishus_NB_75
1693615,2015-05-12 17:09:29,58.193001,1.265,1.124,303.717987,30.0510006,Over dia,Delishus_NB_75
1693616,2015-05-12 17:09:29,57.834,1.094,1.342,366.528992,14.31200027,UnderBaked,Delishus_NB_75
1693617,2015-05-12 17:09:29,57.872002,1.035,0.984,69.387001,20.88199997,GoodBiscuit,Delishus_NB_75
1693618,2015-05-12 17:09:29,57.825001,0.248,0.634,203.865997,29.22100067,GoodBiscuit,Delishus_NB_75
1693619,2015-05-12 17:09:30,58.141998,1.47,1.089,198.496994,23.21199989,Over dia,Delishus_NB_75
1693620,2015-05-12 17:09:30,59.083,0.554,0.785,264.528992,32.8769989,Over dia,Delishus_NB_75
1693621,2015-05-12 17:09:30,57.334,0.303,0.521,257.549988,21.20499992,GoodBiscuit,Delishus_NB_75
1693622,2015-05-12 17:09:30,58.069,0.438,1.255,294.860992,25.76499939,Over dia,Delishus_NB_75
1693623,2015-05-12 17:09:30,57.487999,0.49,0.696,246.947006,28.38199997,GoodBiscuit,Delishus_NB_75
1693624,2015-05-12 17:09:31,58.313,0.375,0.657,199.839005,36.10800171,Over dia,Delishus_NB_75
1693625,2015-05-12 17:09:31,58.834,0.22,0.638,229.5,30.75200081,Over dia,Delishus_NB_75
1693626,2015-05-12 17:09:31,59.030998,0.784,1.077,422.226013,24.80699921,Over dia,Delishus_NB_75
1693627,2015-05-12 17:09:31,58.015999,1.026,2.1800001,228.828995,28.92900085,Over dia,Delishus_NB_75
1693628,2015-05-12 17:09:31,57.644001,0.659,0.894,133.003006,33.79100037,GoodBiscuit,Delishus_NB_75
1693629,2015-05-12 17:09:32,58.992001,0.457,0.556,309.355011,23.9640007,Over dia,Delishus_NB_75
1693630,2015-05-12 17:09:32,58.094002,1.411,1.175,212.052994,39.6590004,Over dia,Delishus_NB_75
