cookieId,Date,Diameter,Ovality,Cutsize,AlmondArea,BakeMeasure,DefectType,cookietype
1664980,2015-05-11 21:46:33,53.706001,1.097,0.711,26.5739994,41.24499893,LessAlmond,DelishusNR75
1664981,2015-05-11 21:46:34,53.018002,0.961,1.1059999,94.2160034,48.96099854,GoodBiscuit,DelishusNR75
1664982,2015-05-11 21:46:34,54.772999,0.51,0.666,136.761002,36.90499878,GoodBiscuit,DelishusNR75
1664983,2015-05-11 21:46:34,52.879002,0.961,0.561,29.3920002,48.85499954,LessAlmond,DelishusNR75
1664984,2015-05-11 21:46:34,54.228001,1.166,0.663,43.7529984,38.56499863,LessAlmond,DelishusNR75
1664985,2015-05-11 21:46:34,55.630001,1.274,0.431,157.563004,36.63399887,GoodBiscuit,DelishusNR75
1664986,2015-05-11 21:46:35,54.365002,0.833,0.698,176.218002,32.71500015,GoodBiscuit,DelishusNR75
1664987,2015-05-11 21:46:35,53.569,1.529,0.453,94.7529984,45.69300079,GoodBiscuit,DelishusNR75
1664988,2015-05-11 21:46:35,63.326,14.392,2.4219999,131.794998,44.86800003,Over dia,DelishusNR75
1664989,2015-05-11 21:46:35,55.011002,0.922,0.473,98.7789993,35.43899918,GoodBiscuit,DelishusNR75
1664990,2015-05-11 21:46:36,53.405998,0.694,0.396,56.637001,39.55599976,LessAlmond,DelishusNR75
1664991,2015-05-11 21:46:36,55.784,1.22,1.135,14.8970003,44.14400101,LessAlmond,DelishusNR75
1664992,2015-05-11 21:46:36,54.539001,0.862,0.46,50.0610008,36.9090004,LessAlmond,DelishusNR75
1664993,2015-05-11 21:46:36,55.242001,0.822,0.762,120.789001,32.66600037,GoodBiscuit,DelishusNR75
1664994,2015-05-11 21:46:36,54.752998,1.51,0.983,3.89199996,52.79800034,LessAlmond,DelishusNR75
1664995,2015-05-11 21:46:37,54.268002,1.239,0.482,84.5530014,40.11100006,GoodBiscuit,DelishusNR75
1664996,2015-05-11 21:46:37,54.429001,1.35,0.452,89.6529999,42.36199951,GoodBiscuit,DelishusNR75
1664997,2015-05-11 21:46:37,54.719002,0.574,0.531,40.2630005,28.59600067,LessAlmond,DelishusNR75
1664998,2015-05-11 21:46:37,67.633003,16.132,2.6989999,50.4630013,44.92900085,Over dia,DelishusNR75
1664999,2015-05-11 21:46:37,54.202,0.792,0.497,48.4500008,37.07899857,LessAlmond,DelishusNR75
1665000,2015-05-11 21:46:38,54.974998,1.3279999,0.731,84.6869965,33.77299881,GoodBiscuit,DelishusNR75
1665001,2015-05-11 21:46:38,54.547001,0.488,0.398,35.5660019,35.73400116,LessAlmond,DelishusNR75
1665002,2015-05-11 21:46:38,54.705002,0.704,0.806,78.1110001,42.74200058,GoodBiscuit,DelishusNR75
1665003,2015-05-11 21:46:38,55.417999,0.7,0.641,149.108002,38.20399857,GoodBiscuit,DelishusNR75
1665004,2015-05-11 21:46:39,55.327999,1.781,0.39,72.2050018,37.0359993,GoodBiscuit,DelishusNR75
1665005,2015-05-11 21:46:39,54.547001,0.614,0.39,55.4290009,28.52099991,LessAlmond,DelishusNR75
1665006,2015-05-11 21:46:39,54.563999,1.3150001,0.42,75.9629974,42.49300003,GoodBiscuit,DelishusNR75
1665007,2015-05-11 21:46:39,54.914001,0.395,1.278,140.384003,22.64800072,GoodBiscuit,DelishusNR75
1665008,2015-05-11 21:46:39,54.235001,0.713,0.614,43.3499985,42.65299988,LessAlmond,DelishusNR75
1665009,2015-05-11 21:46:40,65.230003,14.998,2.5239999,91.9339981,33.30500031,Over dia,DelishusNR75
1665010,2015-05-11 21:46:40,53.764,0.89,0.563,127.5,35.10300064,GoodBiscuit,DelishusNR75
1665011,2015-05-11 21:46:40,55.736,0.648,0.686,99.9869995,32.64599991,GoodBiscuit,DelishusNR75
1665012,2015-05-11 21:46:40,54.651001,1.478,0.487,108.039001,42.73500061,GoodBiscuit,DelishusNR75
1665013,2015-05-11 21:46:40,54.412998,0.575,1.908,44.9609985,39.80899811,LessAlmond,DelishusNR75
1665014,2015-05-11 21:46:41,53.929001,1.227,0.456,77.3050003,42.02700043,GoodBiscuit,DelishusNR75
1665015,2015-05-11 21:46:41,53.646,1.429,0.705,42.9469986,45.87599945,LessAlmond,DelishusNR75
1665016,2015-05-11 21:46:41,53.803001,0.905,0.475,105.624001,45.72900009,GoodBiscuit,DelishusNR75
