cookieId,Date,Diameter,Ovality,Cutsize,AlmondArea,BakeMeasure,DefectType,cookietype
1841450,2015-05-13 16:00:27,55.030998,1.911,0,84.2839966,55.40499878,GoodBiscuit,Delishus_NB_75
1841451,2015-05-13 16:00:27,55.373001,0.947,0,287.210999,60.03300095,GoodBiscuit,Delishus_NB_75
1841452,2015-05-13 16:00:27,54.481998,1.5039999,0,156.488998,37.23099899,GoodBiscuit,Delishus_NB_75
1841453,2015-05-13 16:00:27,52.963001,1.169,0,208.832001,34.10699844,GoodBiscuit,Delishus_NB_75
1841454,2015-05-13 16:00:27,55.916,0.405,0,260.234009,52.99000168,GoodBiscuit,Delishus_NB_75
1841455,2015-05-13 16:00:28,54.073002,0.549,0,145.753006,56.36899948,GoodBiscuit,Delishus_NB_75
1841456,2015-05-13 16:00:28,54.231998,1.09,0,333.647003,58.05500031,GoodBiscuit,Delishus_NB_75
1841457,2015-05-13 16:00:28,51.900002,0.368,0,101.060997,56.39899826,GoodBiscuit,Delishus_NB_75
1841458,2015-05-13 16:00:28,56.230999,0.289,0,434.036987,55.94900131,GoodBiscuit,Delishus_NB_75
1841459,2015-05-13 16:00:28,55.459,1.369,0,268.688995,53.41799927,GoodBiscuit,Delishus_NB_75
1841460,2015-05-13 16:00:29,57.117001,0.705,0,330.15799,46.67900085,GoodBiscuit,Delishus_NB_75
1841461,2015-05-13 16:00:29,53.084,0.511,0,226.279007,55.63199997,GoodBiscuit,Delishus_NB_75
1841462,2015-05-13 16:00:29,54.414001,1.005,0,241.847,54.32600021,GoodBiscuit,Delishus_NB_75
1841463,2015-05-13 16:00:29,54.657001,0.821,0,224.802994,55.38499832,GoodBiscuit,Delishus_NB_75
1841464,2015-05-13 16:00:29,55.467999,0.716,0,215.811005,51.23699951,GoodBiscuit,Delishus_NB_75
1841465,2015-05-13 16:00:30,56.223999,0.958,0,306.804993,53.20199966,GoodBiscuit,Delishus_NB_75
1841466,2015-05-13 16:00:30,54.319,0.28,0,279.425995,58.70100021,GoodBiscuit,Delishus_NB_75
1841467,2015-05-13 16:00:30,54.534,0.485,0,210.173996,57.67599869,GoodBiscuit,Delishus_NB_75
1841468,2015-05-13 16:00:30,52.919998,1.075,0,74.0839996,19.3010006,UnderBaked,Delishus_NB_75
1841469,2015-05-13 16:00:30,54.562,0.612,0,246.141998,51.07600021,GoodBiscuit,Delishus_NB_75
1841470,2015-05-13 16:00:31,55.988998,0.993,0,255,53.29199982,GoodBiscuit,Delishus_NB_75
1841471,2015-05-13 16:00:31,55.437,0.493,0,205.074005,57.65999985,GoodBiscuit,Delishus_NB_75
1841472,2015-05-13 16:00:31,54.615002,0.7,0,174.742004,53.24700165,GoodBiscuit,Delishus_NB_75
1841473,2015-05-13 16:00:31,54.146,0.26,0,206.550003,51.50500107,GoodBiscuit,Delishus_NB_75
1841474,2015-05-13 16:00:31,55.838001,1.002,0,233.257996,50.22299957,GoodBiscuit,Delishus_NB_75
1841475,2015-05-13 16:00:32,56.654999,0.686,0,329.352997,52.22399902,GoodBiscuit,Delishus_NB_75
1841476,2015-05-13 16:00:32,53.889999,0.492,0,209.904999,57.84199905,GoodBiscuit,Delishus_NB_75
1841477,2015-05-13 16:00:32,54.842999,0.613,0,149.242004,46.78499985,GoodBiscuit,Delishus_NB_75
1841478,2015-05-13 16:00:32,53.115002,0.672,0,58.7840004,38.52099991,GoodBiscuit,Delishus_NB_75
1841479,2015-05-13 16:00:32,53.745998,0.579,0,287.479004,62.20100021,GoodBiscuit,Delishus_NB_75
1841480,2015-05-13 16:00:33,55.856998,0.735,0,282.513,45.00799942,GoodBiscuit,Delishus_NB_75
1841481,2015-05-13 16:00:33,54.091999,0.131,0,166.554993,55.80599976,GoodBiscuit,Delishus_NB_75
1841482,2015-05-13 16:00:33,55.053001,0.295,0,236.882004,57.15999985,GoodBiscuit,Delishus_NB_75
1841483,2015-05-13 16:00:33,54.625,1.531,0,48.9869995,35.11600113,GoodBiscuit,Delishus_NB_75
1841484,2015-05-13 16:00:33,54.629002,0.917,0,227.621002,52.46300125,GoodBiscuit,Delishus_NB_75
1841485,2015-05-13 16:00:33,55.362999,0.706,0,153,51.68799973,GoodBiscuit,Delishus_NB_75
1841486,2015-05-13 16:00:34,54.549999,0.719,0,188.699997,59.99700165,GoodBiscuit,Delishus_NB_75
1841487,2015-05-13 16:00:34,54.126999,0.415,0,206.817993,58.06999969,GoodBiscuit,Delishus_NB_75
1841488,2015-05-13 16:00:34,55.602001,0.07,0,233.391998,54.05099869,GoodBiscuit,Delishus_NB_75
1841489,2015-05-13 16:00:34,53.987,0.922,0,183.063004,59.10100174,GoodBiscuit,Delishus_NB_75
1841490,2015-05-13 16:00:34,55.306,0.695,0,290.162994,52.73799896,GoodBiscuit,Delishus_NB_75
1841491,2015-05-13 16:00:35,55.207001,0.58,0,86.9680023,43.17599869,GoodBiscuit,Delishus_NB_75
1841492,2015-05-13 16:00:35,55.959,0.387,0,233.794998,56.15800095,GoodBiscuit,Delishus_NB_75
1841493,2015-05-13 16:00:35,54.192001,0.569,0,155.817993,56.38000107,GoodBiscuit,Delishus_NB_75
1841494,2015-05-13 16:00:35,53.855999,0.357,0,162.395004,54.59600067,GoodBiscuit,Delishus_NB_75
1841495,2015-05-13 16:00:35,55.556,0.635,0,167.494995,53.56399918,GoodBiscuit,Delishus_NB_75
1841496,2015-05-13 16:00:36,55.266998,0.574,0,140.921005,51.34400177,GoodBiscuit,Delishus_NB_75
1841497,2015-05-13 16:00:36,54.412998,0.208,0,253.389008,52.56900024,GoodBiscuit,Delishus_NB_75
1841498,2015-05-13 16:00:36,54.536999,0.778,0,116.763,55.45899963,GoodBiscuit,Delishus_NB_75
1841499,2015-05-13 16:00:36,55.514,0.777,0,299.424011,55.95500183,GoodBiscuit,Delishus_NB_75
1841500,2015-05-13 16:00:36,55.153999,0.275,0,354.31601,53.45000076,GoodBiscuit,Delishus_NB_75
1841501,2015-05-13 16:00:37,56.087002,0.248,0,175.412994,53.57400131,GoodBiscuit,Delishus_NB_75
1841502,2015-05-13 16:00:37,55.785999,1.325,0,150.584,47.35599899,GoodBiscuit,Delishus_NB_75
1841503,2015-05-13 16:00:37,57.313999,0.59,0,171.117996,39.55699921,GoodBiscuit,Delishus_NB_75
1841504,2015-05-13 16:00:37,55.223,0.264,0,99.4499969,54.29899979,GoodBiscuit,Delishus_NB_75
1841505,2015-05-13 16:00:37,56.873001,0.906,0,284.257996,40.80199814,GoodBiscuit,Delishus_NB_75
1841506,2015-05-13 16:00:38,53.861,1.531,0,233.794998,54.90800095,GoodBiscuit,Delishus_NB_75
1841507,2015-05-13 16:00:38,55.662998,0.175,0,318.75,42.30699921,GoodBiscuit,Delishus_NB_75
1841508,2015-05-13 16:00:38,57.109001,0.628,0,204.671005,44.60900116,GoodBiscuit,Delishus_NB_75
1841509,2015-05-13 16:00:38,55.462002,0.95,0,185.479004,55.1629982,GoodBiscuit,Delishus_NB_75
1841510,2015-05-13 16:00:38,56.551998,0.485,0,204.403,54.5379982,GoodBiscuit,Delishus_NB_75
1841511,2015-05-13 16:00:39,55.414001,0.966,0,232.184006,51.77700043,GoodBiscuit,Delishus_NB_75
1841512,2015-05-13 16:00:39,53.778999,0.248,0,159.576004,51.04600143,GoodBiscuit,Delishus_NB_75
1841513,2015-05-13 16:00:39,55.603001,0.464,0,161.858002,51.89699936,GoodBiscuit,Delishus_NB_75
1841514,2015-05-13 16:00:39,55.136002,0.413,0,186.149994,59.18799973,GoodBiscuit,Delishus_NB_75
1841515,2015-05-13 16:00:39,55.014999,0.331,0,183.332001,55.68099976,GoodBiscuit,Delishus_NB_75
1841516,2015-05-13 16:00:39,55.085999,0.143,0,155.817993,44.5890007,GoodBiscuit,Delishus_NB_75
1841517,2015-05-13 16:00:40,55.330002,0.655,0,203.731995,50.54899979,GoodBiscuit,Delishus_NB_75
1841518,2015-05-13 16:00:40,54.844002,0.452,0,380.352997,50.91400146,GoodBiscuit,Delishus_NB_75
1841519,2015-05-13 16:00:40,55.365002,0.314,0,341.967987,55.17200089,GoodBiscuit,Delishus_NB_75
1841520,2015-05-13 16:00:40,55.026001,1.137,0,302.242004,55.59199905,GoodBiscuit,Delishus_NB_75
1841521,2015-05-13 16:00:40,53.997002,0.325,0,188.162994,44.47399902,GoodBiscuit,Delishus_NB_75
1841522,2015-05-13 16:00:41,55.917,0.691,0,286.404999,47.2879982,GoodBiscuit,Delishus_NB_75
1841523,2015-05-13 16:00:41,56.699001,0.699,0,281.304993,50.81600189,GoodBiscuit,Delishus_NB_75
1841524,2015-05-13 16:00:41,56.050999,0.45,0,214.602997,46.85100174,GoodBiscuit,Delishus_NB_75
1841525,2015-05-13 16:00:41,54.813999,0.295,0,114.212997,51.35800171,GoodBiscuit,Delishus_NB_75
1841526,2015-05-13 16:00:41,54.363998,0.507,0,270.299988,53.27000046,GoodBiscuit,Delishus_NB_75
1841527,2015-05-13 16:00:42,55.730999,0.584,0,190.847,58.00899887,GoodBiscuit,Delishus_NB_75
1841528,2015-05-13 16:00:42,56.917,1.075,0,257.953003,53.11899948,GoodBiscuit,Delishus_NB_75
1841529,2015-05-13 16:00:42,55.905998,1.579,0,263.187012,54.43999863,GoodBiscuit,Delishus_NB_75
1841530,2015-05-13 16:00:42,56.019001,0.971,0,223.460999,47.94900131,GoodBiscuit,Delishus_NB_75
1841531,2015-05-13 16:00:42,55.139,1.122,0,150.182007,48.76900101,GoodBiscuit,Delishus_NB_75
1841532,2015-05-13 16:00:43,54.511002,0.324,0,210.173996,54.93299866,GoodBiscuit,Delishus_NB_75
1841533,2015-05-13 16:00:43,56.605,1.041,0,312.575989,51.04399872,GoodBiscuit,Delishus_NB_75
1841534,2015-05-13 16:00:43,55.603001,0.183,0,227.352997,50.68000031,GoodBiscuit,Delishus_NB_75
1841535,2015-05-13 16:00:43,57.299,1.138,0,378.204987,52.48400116,GoodBiscuit,Delishus_NB_75
1841536,2015-05-13 16:00:43,54.647999,0.259,0,183.063004,54.9109993,GoodBiscuit,Delishus_NB_75
1841537,2015-05-13 16:00:44,55.09,1.1059999,0,192.054993,56.55400085,GoodBiscuit,Delishus_NB_75
1841538,2015-05-13 16:00:44,56.485001,1.26,0,226.546997,52.49499893,GoodBiscuit,Delishus_NB_75
1841539,2015-05-13 16:00:44,54.926998,0.848,0,223.192001,45.14500046,GoodBiscuit,Delishus_NB_75
1841540,2015-05-13 16:00:44,55.229,0.438,0,219.434006,52.00099945,GoodBiscuit,Delishus_NB_75
1841541,2015-05-13 16:00:44,55.964001,0.791,0,270.43399,41.63899994,GoodBiscuit,Delishus_NB_75
1841542,2015-05-13 16:00:45,54.883999,0.382,0,236.479004,54.05500031,GoodBiscuit,Delishus_NB_75
1841543,2015-05-13 16:00:45,55.669998,0.781,0,293.653015,53.95500183,GoodBiscuit,Delishus_NB_75
1841544,2015-05-13 16:00:45,55.894001,0.244,0,211.917999,50.68999863,GoodBiscuit,Delishus_NB_75
1841545,2015-05-13 16:00:45,56.014999,1.082,0,159.039001,53.18899918,GoodBiscuit,Delishus_NB_75
1841546,2015-05-13 16:00:45,55.150002,1.222,0,231.244995,55.28300095,GoodBiscuit,Delishus_NB_75
1841547,2015-05-13 16:00:46,53.189999,0.391,0,214.065994,50.25999832,GoodBiscuit,Delishus_NB_75
1841548,2015-05-13 16:00:46,54.534,1.38,0,261.308014,57.95800018,GoodBiscuit,Delishus_NB_75
1841549,2015-05-13 16:00:46,53.730999,2.142,0,93.6790009,27.81599998,GoodBiscuit,Delishus_NB_75
1841550,2015-05-13 16:00:46,55.882,1.119,0,219.970993,52.9280014,GoodBiscuit,Delishus_NB_75
